image_id,family,severity,gradient_cosine,det_loss_delta_sem1,g_sem_norm,g_det_norm
23034,gamma,1,0.751699686050415,0.010533511638641357,0.0742558091878891,0.0788281261920929
23034,gamma,2,0.870314359664917,0.008142739534378052,0.05958392098546028,0.15219691395759583
23034,contrast,1,0.31557896733283997,0.01562824845314026,0.05619239807128906,0.267337441444397
23034,contrast,2,0.45578184723854065,-0.017474591732025146,0.08788074553012848,0.6110944747924805
23034,color_cast,1,0.8222735524177551,0.007504254579544067,0.0511002279818058,0.22039377689361572
23034,color_cast,2,0.5877912640571594,-0.013753741979598999,0.04608665406703949,0.22073297202587128
23272,gamma,1,-0.779032289981842,0.030381739139556885,0.06956435739994049,0.5733962655067444
23272,gamma,2,-0.8159440159797668,0.030865252017974854,0.051869843155145645,0.4404045045375824
23272,contrast,1,-0.4265996813774109,-0.004210233688354492,0.09823422878980637,0.16033807396888733
23272,contrast,2,-0.22859832644462585,0.0047420114278793335,0.25175049901008606,0.3840215504169464
23272,color_cast,1,0.09502805769443512,-0.006570965051651001,0.12372569739818573,0.2975841760635376
23272,color_cast,2,-0.5666314959526062,-0.0037994682788848877,0.17330345511436462,0.17175859212875366
25181,gamma,1,0.03567466139793396,0.04309439659118652,0.3206627070903778,5.500534534454346
25181,gamma,2,0.15914107859134674,0.02277541160583496,0.353976845741272,5.429950714111328
25181,contrast,1,0.13971689343452454,0.00038611888885498047,0.05014672502875328,5.188577175140381
25181,contrast,2,-0.7567645311355591,0.03595840930938721,0.17270207405090332,4.286137104034424
25181,color_cast,1,-0.07442446053028107,0.0036971569061279297,0.027388552203774452,5.614429473876953
25181,color_cast,2,-0.3086792826652527,0.008221626281738281,0.02357526682317257,2.900747299194336
25228,gamma,1,0.08800370246171951,0.022105678915977478,0.05460216477513313,0.09180697798728943
25228,gamma,2,-0.8468177318572998,-0.05611950159072876,0.1095116063952446,0.2617878317832947
25228,contrast,1,0.5281222462654114,0.004729971289634705,0.06513213366270065,0.04354015365242958
25228,contrast,2,-0.7698264122009277,0.018772006034851074,0.06316427141427994,0.24029488861560822
25228,color_cast,1,-0.577856719493866,0.006169110536575317,0.039592817425727844,0.08051229268312454
25228,color_cast,2,-0.48326054215431213,0.027959704399108887,0.06629270315170288,0.08627455681562424
25394,gamma,1,0.6939548850059509,0.043965697288513184,0.1387246549129486,0.37221992015838623
25394,gamma,2,-0.08764588832855225,0.08084762096405029,0.09853466600179672,0.7079716324806213
25394,contrast,1,0.6130478382110596,-0.03040635585784912,0.05668081343173981,0.4748549163341522
25394,contrast,2,-0.22500905394554138,-0.005864858627319336,0.038863714784383774,1.8418349027633667
25394,color_cast,1,0.656300961971283,-0.0494462251663208,0.05845038965344429,0.08427722752094269
25394,color_cast,2,0.5099053978919983,0.04313540458679199,0.03809436038136482,0.12443381547927856
25560,gamma,1,-0.8990617394447327,0.0316523015499115,0.09706293791532516,0.17192628979682922
25560,gamma,2,-0.7272379398345947,0.004155606031417847,0.06459175795316696,0.20314927399158478
25560,contrast,1,0.8319795727729797,-0.009076148271560669,0.06791725009679794,0.12494000047445297
25560,contrast,2,0.7698755860328674,0.022847920656204224,0.4680742621421814,0.2876531183719635
25560,color_cast,1,0.7296597361564636,0.0014411509037017822,0.04884932190179825,0.1168556660413742
25560,color_cast,2,0.5238282680511475,-0.00331994891166687,0.0907442718744278,0.15408802032470703
33221,gamma,1,0.27527058124542236,-0.059729576110839844,0.21009668707847595,0.22545112669467926
33221,gamma,2,0.5899745225906372,0.06221359968185425,0.18458734452724457,0.2198035717010498
33221,contrast,1,0.2861943542957306,-0.05553501844406128,0.08963306993246078,0.198417529463768
33221,contrast,2,0.871799647808075,-0.06343770027160645,0.155133917927742,0.2492222636938095
33221,color_cast,1,0.27520981431007385,-0.07513177394866943,0.12577509880065918,0.15464884042739868
33221,color_cast,2,0.49393540620803833,-0.0056906938552856445,0.10392827540636063,0.13467030227184296
33368,gamma,1,-0.9760839939117432,0.0157335102558136,0.17070013284683228,0.5237736105918884
33368,gamma,2,-0.5904165506362915,0.0133439302444458,0.15075311064720154,0.34516090154647827
33368,contrast,1,-0.7022578120231628,0.0531790554523468,0.07350540906190872,1.1863645315170288
33368,contrast,2,-0.7844170928001404,0.022823244333267212,0.07223835587501526,0.6123775243759155
33368,color_cast,1,0.7142683267593384,0.03217214345932007,0.1480441391468048,0.9633826017379761
33368,color_cast,2,0.5673403739929199,-0.004682034254074097,0.06398580223321915,0.42702415585517883
39405,gamma,1,0.7211185693740845,-0.007620811462402344,0.1655699610710144,0.47054147720336914
39405,gamma,2,-0.609476625919342,0.5383930206298828,0.30001452565193176,2.13566255569458
39405,contrast,1,-0.00017738256428856403,0.036490678787231445,0.09427764266729355,1.232429027557373
39405,contrast,2,0.20502133667469025,0.06245684623718262,0.19339236617088318,1.5425469875335693
39405,color_cast,1,0.3853122591972351,0.02174389362335205,0.10907462984323502,0.276014506816864
39405,color_cast,2,0.035174112766981125,0.027419686317443848,0.09149597585201263,0.4137739837169647
40036,gamma,1,0.25257229804992676,0.01885700225830078,0.061281900852918625,0.35664111375808716
40036,gamma,2,-0.3503662347793579,-0.029956668615341187,0.08806698024272919,0.4295211136341095
40036,contrast,1,0.34579843282699585,0.0017290711402893066,0.053495198488235474,0.5733587145805359
40036,contrast,2,0.16724784672260284,-0.002394735813140869,0.02093016728758812,0.7530984282493591
40036,color_cast,1,0.8163480162620544,-0.0005294084548950195,0.06730204820632935,0.7649239301681519
40036,color_cast,2,0.16339409351348877,-0.025012075901031494,0.08368658274412155,0.21808688342571259
42070,gamma,1,0.3813196122646332,-0.023686707019805908,0.0686526969075203,0.1131439357995987
42070,gamma,2,0.4076978266239166,0.010188698768615723,0.06848721951246262,0.10667934268712997
42070,contrast,1,0.2318112552165985,-0.009465336799621582,0.11050913482904434,0.9101245999336243
42070,contrast,2,-0.695092499256134,-0.0024073421955108643,0.28281906247138977,1.0022876262664795
42070,color_cast,1,-0.39432457089424133,-0.007915884256362915,0.06405526399612427,0.037246108055114746
42070,color_cast,2,0.05570966750383377,0.008587241172790527,0.2060568630695343,0.071329265832901
44260,gamma,1,-0.5270623564720154,-0.038829684257507324,0.10400073975324631,0.9794310331344604
44260,gamma,2,-0.5293879508972168,-0.006069481372833252,0.08729998767375946,0.8859312534332275
44260,contrast,1,-0.0940786749124527,0.0013428926467895508,0.0703652873635292,1.5832563638687134
44260,contrast,2,0.2713460326194763,-0.016878962516784668,0.26152119040489197,1.333747148513794
44260,color_cast,1,-0.7251778841018677,0.010555744171142578,0.06718502193689346,0.6333371996879578
44260,color_cast,2,-0.18500187993049622,-0.005427718162536621,0.09481369704008102,0.5303710103034973
46872,gamma,1,0.8353984951972961,0.010782003402709961,0.08445349335670471,0.15403962135314941
46872,gamma,2,0.8182896971702576,0.04767727851867676,0.0840485617518425,0.12991496920585632
46872,contrast,1,0.8820809721946716,0.047555387020111084,0.1778973937034607,0.21408462524414062
46872,contrast,2,-0.00851188600063324,-0.01692056655883789,0.07882384955883026,0.11736033111810684
46872,color_cast,1,-0.028149835765361786,-0.0029891133308410645,0.07710421085357666,0.14473506808280945
46872,color_cast,2,-0.3193338215351105,0.037724316120147705,0.13145732879638672,0.13383734226226807
50145,gamma,1,-0.1663661003112793,-0.017401933670043945,1.2975285053253174,0.7015913724899292
50145,gamma,2,0.22314780950546265,-0.048075318336486816,1.116858959197998,0.8734359741210938
50145,contrast,1,0.8852080702781677,-7.355213165283203e-05,0.13919948041439056,0.7414706349372864
50145,contrast,2,0.898897647857666,0.004115939140319824,0.05824483186006546,0.8613756895065308
50145,color_cast,1,0.874956488609314,0.026481151580810547,0.07984746247529984,1.4757548570632935
50145,color_cast,2,0.8866497278213501,-0.007473111152648926,0.03285302221775055,0.5870047211647034
51598,gamma,1,-0.05418844148516655,-0.0013905167579650879,0.066336490213871,0.1473499983549118
51598,gamma,2,-0.5953879952430725,0.01193949580192566,0.08147811144590378,0.2226318120956421
51598,contrast,1,0.026854105293750763,-0.007555067539215088,0.06514490395784378,0.1178634837269783
51598,contrast,2,-0.8918039798736572,0.0021791160106658936,0.05471519008278847,0.6104904413223267
51598,color_cast,1,-0.6942164897918701,0.028009533882141113,0.21372079849243164,0.2935461103916168
51598,color_cast,2,-0.7001802921295166,0.017067819833755493,0.1445508450269699,0.7132623195648193
54593,gamma,1,0.8252475261688232,0.03767150640487671,0.16906790435314178,0.2975947856903076
54593,gamma,2,0.19700887799263,-0.0006732940673828125,0.1817324161529541,0.3494442403316498
54593,contrast,1,-0.16600793600082397,-0.1199178695678711,0.2659139037132263,0.2906050980091095
54593,contrast,2,-0.6299189329147339,0.00313568115234375,0.04738939553499222,0.8831343650817871
54593,color_cast,1,0.12949690222740173,-0.14929169416427612,0.04930376261472702,0.5264841914176941
54593,color_cast,2,0.0786614939570427,-0.009981989860534668,0.05759438872337341,0.3500208258628845
57725,gamma,1,-0.5267748832702637,0.008680541068315506,0.18240270018577576,0.023227397352457047
57725,gamma,2,-0.7440229654312134,-0.00038054585456848145,0.16166971623897552,0.023202072829008102
57725,contrast,1,0.11486585438251495,-0.004552045837044716,0.0889798104763031,0.030036617070436478
57725,contrast,2,-0.9095673561096191,0.0006874147802591324,0.07847212255001068,0.0256055761128664
57725,color_cast,1,0.37706515192985535,-0.004664013162255287,0.07342591881752014,0.02459772117435932
57725,color_cast,2,-0.5175365805625916,0.0045440346002578735,0.08665068447589874,0.024228544905781746
57760,gamma,1,-0.27785739302635193,0.04409390687942505,0.08400477468967438,0.08194011449813843
57760,gamma,2,0.541183352470398,-0.016260147094726562,0.051707811653614044,0.3855709731578827
57760,contrast,1,0.6758639216423035,0.018249094486236572,0.07871025800704956,0.17276541888713837
57760,contrast,2,0.9506967067718506,-0.05848515033721924,0.15503528714179993,1.4698238372802734
57760,color_cast,1,0.7772195339202881,-0.0013625025749206543,0.06417447328567505,0.16643956303596497
57760,color_cast,2,0.3438205420970917,0.009846031665802002,0.08518877625465393,0.1646120548248291
58655,gamma,1,-0.2001749873161316,-0.005483776330947876,0.17807723581790924,0.08791661262512207
58655,gamma,2,-0.8698936700820923,-0.0030455216765403748,0.17100684344768524,0.04594631865620613
58655,contrast,1,-0.5772935748100281,0.03363954275846481,0.1909475028514862,0.0805438905954361
58655,contrast,2,-0.9699532985687256,0.003753580152988434,0.10476887971162796,0.03552977368235588
58655,color_cast,1,-0.10105594247579575,-0.007842227816581726,0.1008845716714859,0.08573903888463974
58655,color_cast,2,-0.789286196231842,-0.005570702254772186,0.09177844226360321,0.08193644136190414
60090,gamma,1,0.20594635605812073,0.004021108150482178,0.06655073910951614,0.1832449585199356
60090,gamma,2,0.31457769870758057,0.014651894569396973,0.09682194888591766,0.1732538789510727
60090,contrast,1,-0.4447268545627594,-0.07256388664245605,0.23836465179920197,0.1766505390405655
60090,contrast,2,0.9756594896316528,0.004382193088531494,0.13248366117477417,0.34714239835739136
60090,color_cast,1,-0.6778060793876648,0.013216614723205566,0.07293414324522018,0.2860281467437744
60090,color_cast,2,-0.47153133153915405,-0.02222156524658203,0.07893091440200806,0.2334764003753662
